GeneName,GeneId,CHR,NumVariants,LOF,Ancestral,NumNull,NumUpstream,NumSynonymous,NumStopLost,NumStopGain,NumStartLost,NumSpliceRegion,NumSpliceDonor,NumSpliceAcceptor,NumMissense,NumIntronic,NumInframeIndel,NumFrameshift,NumDownstream,Num3UTR,Num5UTR,MinPos,MaxPos
EMP2,ENSG00000213853,16,51,0,2,0,0,7,0,0,0,1,0,0,11,22,0,0,0,5,5,10532805,10547684
TEKT5,ENSG00000153060,16,147,3,5,0,1,24,0,1,0,1,0,0,44,65,0,2,1,3,5,10627496,10694958
NUBP1,ENSG00000103274,16,132,2,1,0,1,6,0,0,0,4,0,1,18,62,0,1,27,11,1,10743810,10774176
TVP23A,ENSG00000166676,16,41,0,1,0,0,3,0,0,0,0,0,0,2,33,0,0,0,0,3,10774854,10818540
CIITA,ENSG00000179583,16,240,2,9,0,0,36,0,1,0,5,0,1,54,118,0,0,0,22,3,10877247,10929629
CLEC16A,ENSG00000038532,16,299,3,4,0,19,40,0,1,0,4,0,1,38,187,0,1,0,4,4,10941481,11178786
RMI2,ENSG00000175643,16,99,2,3,0,2,6,0,0,0,1,0,0,5,78,0,2,0,3,2,11254780,11350869
PRM2,ENSG00000122304,16,65,3,4,0,12,4,0,1,0,0,0,1,10,9,0,1,19,5,3,11273188,11281309
CTD-3088G3.8,ENSG00000188897,16,419,10,17,0,0,57,0,2,0,13,1,2,94,240,0,5,0,5,0,11372654,11462504
LITAF,ENSG00000189067,16,29,0,2,0,2,6,0,0,0,0,0,0,9,0,0,0,8,3,1,11549569,11556804
TXNDC11,ENSG00000153066,16,159,2,3,0,0,22,0,1,0,2,0,0,47,67,0,1,15,1,3,11676037,11742801
ZC3H7A,ENSG00000122299,16,174,0,5,0,28,20,0,0,0,6,0,0,23,86,0,0,0,6,5,11751229,11782427
RSL1D1,ENSG00000171490,16,97,1,2,0,1,8,0,0,0,5,0,0,28,48,0,1,0,4,2,11837692,11851589
GSPT1,ENSG00000103342,16,176,1,2,0,9,25,0,1,0,7,0,0,25,87,9,0,0,5,8,11873021,11915819
TNFRSF17,ENSG00000048462,16,35,1,0,0,0,3,0,1,0,1,0,0,13,12,1,0,0,2,2,11965247,11967915
SNX29,ENSG00000048471,16,505,1,18,0,1,32,0,1,0,10,0,0,47,177,0,0,0,231,6,11976708,12572907
CPPED1,ENSG00000103381,16,73,0,3,0,0,5,0,0,0,1,0,0,27,21,0,0,0,16,3,12664389,12803863
SHISA9,ENSG00000237515,16,173,0,6,0,0,29,0,0,0,2,0,0,21,46,0,0,4,64,7,12901968,13235505
ERCC4,ENSG00000175595,16,131,4,4,0,5,27,0,1,0,6,0,0,40,31,0,3,10,8,0,13920073,13948441
MKL2,ENSG00000186260,16,164,1,6,0,12,31,0,0,1,2,0,0,34,67,2,0,10,0,5,14140574,14261384
PARN,ENSG00000140694,16,133,2,2,0,0,12,0,0,0,8,0,0,21,87,0,2,0,3,0,14436655,14627399
BFAR,ENSG00000103429,16,66,1,2,0,17,5,0,0,0,4,0,0,10,18,0,1,8,2,1,14628110,14665136
PLA2G10,ENSG00000069764,16,15,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,10,1,0,14667573,14688146
NPIPA3,ENSG00000224712,16,21,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,10,1,0,14724332,14726334
NPIPA2,ENSG00000254852,16,32,3,0,0,0,6,0,0,0,0,0,0,18,0,0,3,5,0,0,14764814,14765484
NOMO1,ENSG00000103512,16,257,5,0,0,0,28,0,2,1,9,2,0,50,136,0,0,18,7,4,14833773,14897699
NPIPA1,ENSG00000183426,16,77,3,0,0,3,16,0,1,0,0,0,0,25,25,1,2,4,0,0,14937422,14952112
PDXDC1,ENSG00000179889,16,216,4,5,0,10,19,1,2,0,9,0,1,43,93,0,0,23,0,15,14974664,15032809
NTAN1,ENSG00000157045,16,138,2,6,0,0,7,0,0,1,3,0,0,15,58,1,1,50,2,0,15032872,15048133
RRN3,ENSG00000085721,16,151,0,1,0,7,8,0,0,0,3,0,0,26,75,1,0,22,6,3,15055865,15094323
NPIPA5,ENSG00000183793,16,126,6,0,0,15,12,0,1,1,2,1,1,55,12,0,2,22,2,0,15363577,15381572
MPV17L,ENSG00000156968,16,39,2,1,0,0,3,0,1,0,2,1,0,9,15,0,0,0,2,6,15395798,15408195
C16orf45,ENSG00000166780,16,72,0,3,0,5,7,0,0,0,0,0,0,14,27,0,0,5,9,5,15434619,15586901
KIAA0430,ENSG00000166783,16,228,0,2,0,0,27,0,0,0,8,0,0,40,151,0,0,0,2,0,15596618,15636406
NDE1,ENSG00000072864,16,333,0,9,0,8,11,0,0,0,3,0,0,10,256,0,0,16,29,0,15639054,15727037
MYH11,ENSG00000133392,16,249,0,8,0,0,41,0,0,0,10,0,0,33,164,0,0,0,0,1,15732509,15838339
FOPNL,ENSG00000133393,16,45,1,0,0,2,5,0,0,0,2,0,0,7,20,1,1,0,4,3,15867372,15888651
ABCC1,ENSG00000103222,16,345,2,14,0,0,59,0,0,0,13,1,0,59,205,0,1,0,3,4,15949669,16141353
ABCC6,ENSG00000091262,16,382,3,20,0,31,47,0,2,0,15,0,0,85,172,0,1,13,16,0,16150089,16224289
NOMO3,ENSG00000103226,16,124,5,0,0,0,19,0,3,0,4,1,0,35,57,0,1,0,0,4,16232573,16274156
NPIPA7,ENSG00000214967,16,26,1,1,0,0,2,0,0,0,0,0,0,9,14,0,1,0,0,0,16387308,16390820
XYLT1,ENSG00000103489,16,202,1,2,0,1,53,0,0,0,5,0,0,47,77,2,1,0,4,12,17108604,17470887
NPIPA8,ENSG00000214940,16,19,3,0,0,0,1,0,2,0,0,0,0,7,8,0,1,0,0,0,18321109,18324551
NOMO2,ENSG00000185164,16,167,5,0,0,0,25,0,2,0,4,1,0,37,89,1,2,0,0,6,18520541,18562130
RPS15A,ENSG00000134419,16,46,0,2,0,26,2,0,0,0,0,0,0,1,9,0,0,0,8,0,18782979,18794783
ARL6IP1,ENSG00000170540,16,24,0,1,0,0,4,0,0,0,0,0,0,4,16,0,0,0,0,0,18795387,18798889
SMG1,ENSG00000157106,16,562,1,14,0,0,104,0,0,1,23,0,0,85,252,1,0,72,13,11,18801118,18926159
TMC7,ENSG00000170537,16,184,1,3,0,6,21,0,1,0,5,0,0,27,97,0,0,1,6,20,18983998,19061855
COQ7,ENSG00000167186,16,74,2,2,0,11,4,0,0,0,1,0,0,16,19,1,2,0,1,19,19067570,19078240
ITPRIPL2,ENSG00000205730,16,24,1,0,0,2,6,0,1,0,0,0,0,14,0,0,0,0,1,0,19114363,19116085
SYT17,ENSG00000103528,16,115,0,1,0,2,20,0,0,0,1,0,0,19,18,0,0,2,9,44,19168569,19267176
CLEC19A,ENSG00000261210,16,38,0,1,0,0,3,0,0,0,2,0,0,11,12,0,0,8,0,2,19285753,19309156
TMC5,ENSG00000103534,16,174,1,4,0,0,19,0,0,0,6,0,0,36,97,1,1,0,0,14,19439962,19494429
GDE1,ENSG00000006007,16,48,0,2,0,0,5,0,0,0,1,0,0,4,18,0,0,15,4,1,19497062,19522036
CCP110,ENSG00000103540,16,139,1,2,0,0,21,0,1,0,6,0,0,28,70,1,0,9,3,0,19527984,19555787
C16orf62,ENSG00000103544,16,267,1,7,0,6,31,0,0,0,9,0,0,59,154,0,1,1,5,1,19564839,19700564
KNOP1,ENSG00000103550,16,101,4,2,0,20,11,0,0,0,0,0,0,12,44,2,4,0,4,4,19706813,19718581
IQCK,ENSG00000174628,16,36,2,0,0,0,3,0,0,0,0,0,2,5,25,0,0,1,0,0,19730346,19827232
GPRC5B,ENSG00000167191,16,78,0,0,0,3,15,0,0,0,1,0,0,8,15,0,0,8,3,25,19856498,19885662
GPR139,ENSG00000180269,16,56,0,2,0,0,24,0,0,0,0,0,0,9,17,1,0,0,0,5,20031795,20073708
GP2,ENSG00000169347,16,106,2,2,0,5,11,0,2,0,5,0,0,30,40,1,0,0,0,12,20311261,20327853
UMOD,ENSG00000169344,16,125,0,0,0,1,15,0,0,0,5,0,0,33,63,0,0,0,4,4,20333233,20359377
PDILT,ENSG00000169340,16,107,4,6,0,0,18,1,1,0,1,1,0,32,49,1,1,0,2,0,20359276,20399372
ACSM5,ENSG00000183549,16,153,7,21,0,0,28,0,3,0,3,1,0,46,50,0,3,11,8,0,20411387,20440502
ACSM2A,ENSG00000183747,16,222,3,15,0,3,22,0,1,0,5,1,0,38,140,0,1,0,11,0,20460015,20486761
ACSM2B,ENSG00000066813,16,190,4,8,0,2,24,0,3,0,5,0,0,43,108,0,1,0,3,1,20537228,20564945
ACSM1,ENSG00000166743,16,117,3,1,0,0,12,0,2,0,2,0,0,31,65,0,1,0,3,1,20623429,20691252
THUMPD1,ENSG00000066654,16,89,3,0,0,1,14,1,1,0,1,0,0,25,32,0,1,0,0,13,20736880,20742085
ACSM3,ENSG00000005187,16,200,5,8,0,0,15,0,3,0,3,0,0,26,54,0,2,79,17,1,20769943,20801377
AC004381.6,ENSG00000005189,16,126,0,2,0,23,7,0,0,0,3,0,0,11,78,0,0,0,4,0,20802710,20849575
DCUN1D3,ENSG00000188215,16,43,0,2,0,0,24,0,0,0,0,0,0,5,2,0,0,0,9,3,20859812,20862625
LYRM1,ENSG00000102897,16,33,2,0,0,0,7,0,1,0,1,1,0,8,15,0,0,0,0,0,20915459,20924083
DNAH3,ENSG00000158486,16,597,12,18,0,0,112,0,3,0,23,0,3,169,273,6,6,2,0,0,20933058,21146122
TMEM159,ENSG00000011638,16,94,0,3,0,0,2,0,0,0,3,0,0,9,75,0,0,0,1,4,21159231,21179638
ZP2,ENSG00000103310,16,149,1,5,0,2,14,0,0,0,5,0,1,26,82,1,0,2,1,15,21197384,21214356
ANKS4B,ENSG00000175311,16,39,0,0,0,0,12,0,0,0,0,0,0,18,6,0,0,0,2,1,21233719,21250885
CRYM,ENSG00000103316,16,66,3,3,0,0,10,0,2,0,1,1,0,11,36,0,0,0,3,2,21258684,21278348
NPIPB3,ENSG00000169246,16,65,1,1,0,0,12,0,0,0,0,0,0,31,2,0,1,18,0,1,21402192,21411184
METTL9,ENSG00000197006,16,69,0,2,0,9,11,0,0,0,2,0,0,5,30,0,0,0,0,12,21597174,21627441
IGSF6,ENSG00000140749,16,53,1,0,0,16,4,1,0,0,1,0,0,8,15,0,0,0,8,0,21641435,21655525
OTOA,ENSG00000155719,16,184,2,7,0,22,26,0,0,0,8,0,1,26,96,0,1,0,2,2,21678419,21760624
NPIPB4,ENSG00000185864,16,88,2,0,0,1,16,0,1,0,2,0,0,41,17,0,1,7,2,0,21834675,21847640
UQCRC2,ENSG00000140740,16,81,0,0,0,0,5,0,0,0,4,0,0,19,36,0,0,15,1,1,21953389,21988660
PDZD9,ENSG00000155714,16,16,1,0,0,3,1,0,1,0,1,0,0,4,5,0,0,0,0,1,21988677,22001147
C16orf52,ENSG00000185716,16,56,5,1,0,0,13,0,0,0,2,2,2,4,9,1,1,4,13,5,22008259,22080960
VWA3A,ENSG00000175267,16,193,6,5,0,14,15,0,1,0,3,4,0,50,102,0,1,1,0,2,22092556,22155929
EEF2K,ENSG00000103319,16,162,1,5,0,0,26,0,0,0,6,0,0,42,83,0,1,0,2,2,22225697,22284073
POLR3E,ENSG00000058600,16,139,1,3,0,0,13,0,0,0,6,0,0,32,82,0,1,0,3,2,22302895,22333800
CDR2,ENSG00000140743,16,56,2,0,0,0,11,0,0,0,2,0,0,15,15,1,2,0,4,6,22346884,22374407
NPIPB5,ENSG00000243716,16,124,1,0,0,2,30,0,1,0,2,0,0,83,0,4,0,1,1,0,22527841,22536453
HS3ST2,ENSG00000122254,16,38,0,2,0,0,13,0,0,0,0,0,0,14,0,1,0,0,2,8,22814513,22915635
USP31,ENSG00000103404,16,190,2,4,0,13,45,0,0,0,7,0,0,61,57,4,2,0,1,0,23068032,23149369
SCNN1G,ENSG00000166828,16,109,0,9,0,0,15,0,0,0,4,0,0,23,61,0,0,0,5,1,23186224,23215544
SCNN1B,ENSG00000168447,16,133,3,2,0,6,17,0,2,0,3,0,0,36,62,0,1,0,5,1,23303955,23380895
COG7,ENSG00000168434,16,148,2,5,0,0,22,0,0,0,6,1,1,25,85,0,0,0,6,2,23388823,23453161
GGA2,ENSG00000103365,16,151,1,3,0,2,15,0,0,0,5,0,0,28,90,1,1,0,1,8,23467496,23510506
EARS2,ENSG00000103356,16,62,0,4,0,0,14,0,0,0,1,0,0,18,20,0,0,3,6,0,23524279,23552327
UBFD1,ENSG00000103353,16,105,1,3,0,10,26,0,0,0,5,0,1,9,18,0,0,18,9,9,23552387,23570678
NDUFAB1,ENSG00000004779,16,35,0,1,0,0,8,0,0,0,0,0,0,8,15,0,0,0,1,3,23582250,23596344
PALB2,ENSG00000083093,16,133,2,3,0,12,20,0,0,0,6,0,0,38,50,1,2,0,2,2,23603438,23643053
DCTN5,ENSG00000166847,16,90,2,4,0,0,8,0,1,0,0,0,0,6,15,0,1,48,11,0,23650669,23682257
PLK1,ENSG00000166851,16,8,0,0,0,0,2,0,0,0,0,0,0,1,5,0,0,0,0,0,23683800,23684178
ERN2,ENSG00000134398,16,220,1,9,0,0,26,0,1,0,3,0,0,46,89,0,0,48,6,1,23687411,23713401
CHP2,ENSG00000166869,16,45,1,1,0,0,2,0,0,0,1,1,0,11,22,0,0,0,4,4,23754954,23757645
PRKCB,ENSG00000166501,16,348,1,11,0,0,29,0,1,0,11,0,0,14,96,0,0,0,192,5,23836105,24220175
CACNG3,ENSG00000006116,16,42,0,3,0,0,13,0,0,0,0,0,0,3,22,0,0,0,2,2,24256668,24361941
RBBP6,ENSG00000122257,16,265,2,5,0,0,44,0,0,0,11,0,1,47,103,3,1,15,32,8,24540533,24572539
TNRC6A,ENSG00000090905,16,385,0,6,0,0,118,0,0,0,6,0,0,78,165,11,0,0,3,4,24729764,24823847
SLC5A11,ENSG00000158865,16,141,3,1,0,0,16,0,1,0,4,0,1,31,85,0,1,0,2,0,24858687,24911579
ARHGAP17,ENSG00000140750,16,200,0,4,0,6,34,0,0,0,5,0,0,31,122,0,0,0,2,0,24920058,25015360
LCMT1,ENSG00000205629,16,129,0,2,0,0,6,0,0,0,8,0,0,17,90,1,0,0,6,1,25111831,25178113
AQP8,ENSG00000103375,16,49,2,0,0,0,8,0,1,0,4,0,0,11,18,0,1,0,3,3,25216946,25228554
ZKSCAN2,ENSG00000155592,16,115,2,3,0,0,21,0,0,0,1,0,0,57,21,0,2,0,0,13,25239881,25257581
HS3ST4,ENSG00000182601,16,76,1,1,0,0,36,0,0,0,0,0,0,21,0,3,1,0,3,12,25692328,26136345
C16orf82,ENSG00000234186,16,38,1,5,0,0,12,0,0,0,0,0,0,15,0,0,1,0,10,0,27066932,27067560
KDM8,ENSG00000155666,16,101,0,4,0,12,12,0,0,0,1,0,0,21,30,0,0,18,2,5,27204003,27226762
NSMCE1,ENSG00000169189,16,32,0,2,0,0,5,0,0,0,1,0,0,6,20,0,0,0,0,0,27226771,27257493
IL4R,ENSG00000077238,16,152,1,4,0,13,23,0,0,0,5,0,0,45,32,1,1,23,4,5,27313780,27363918
IL21R,ENSG00000103522,16,90,0,2,0,0,16,0,0,0,2,0,0,20,42,0,0,0,1,9,27403112,27449316
GTF3C1,ENSG00000077235,16,308,1,6,0,0,50,0,0,0,7,0,0,62,186,0,1,0,2,0,27461273,27538442
KIAA0556,ENSG00000047578,16,349,6,16,0,23,50,0,1,0,8,3,0,79,178,0,2,0,3,2,27545277,27778674
GSG1L,ENSG00000169181,16,90,0,2,0,8,17,0,0,0,0,0,0,13,43,0,0,0,2,7,27791320,28063508
XPO6,ENSG00000169180,16,277,0,7,0,0,65,0,0,0,6,0,0,28,171,0,0,0,3,4,28098439,28211425
SBK1,ENSG00000188322,16,110,1,0,0,6,31,0,0,0,0,0,0,11,21,4,1,0,7,29,28292447,28321020
NPIPB6,ENSG00000198156,16,127,1,0,0,14,26,0,1,0,0,0,0,39,29,2,0,2,5,9,28342508,28362922
EIF3CL,ENSG00000205609,16,15,2,0,0,0,3,0,1,0,1,0,1,4,5,0,0,0,0,0,28388130,28392150
CLN3,ENSG00000188603,16,71,0,0,0,0,13,0,0,0,4,0,0,16,36,0,0,0,2,0,28477417,28489441
APOBR,ENSG00000184730,16,144,4,10,0,14,35,0,0,0,1,1,0,49,6,2,3,31,2,0,28491404,28503951
IL27,ENSG00000197272,16,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,28504119,28506823
NUPR1,ENSG00000176046,16,12,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,1,2,28537946,28538962
SGF29,ENSG00000176476,16,144,1,0,0,0,11,0,0,0,5,0,0,5,21,0,1,98,3,0,28581022,28595996
SULT1A1,ENSG00000196502,16,260,2,0,0,73,16,0,0,0,6,0,0,31,84,1,2,0,7,40,28605736,28623290
NPIPB8,ENSG00000255524,16,39,0,0,0,0,2,0,0,0,0,0,0,8,29,0,0,0,0,0,28644498,28658038
EIF3C,ENSG00000184110,16,24,1,0,0,0,5,0,0,0,4,0,1,6,8,0,0,0,0,0,28723156,28723631
NPIPB9,ENSG00000196993,16,63,1,0,0,0,0,0,0,0,0,1,0,3,47,0,0,0,0,12,28752411,28771547
ATXN2L,ENSG00000168488,16,220,1,0,0,0,37,0,0,0,12,0,1,35,112,2,0,0,10,11,28823167,28836873
SH2B1,ENSG00000178188,16,237,1,8,0,56,30,0,0,0,1,0,0,36,48,0,1,15,1,49,28842951,28879185
ATP2A1,ENSG00000196296,16,105,1,3,0,10,21,0,1,0,4,0,0,19,49,0,0,0,0,1,28879406,28898549
RABEP2,ENSG00000177548,16,182,3,4,0,0,15,0,0,0,1,1,0,20,50,2,2,79,6,6,28900482,28925233
CD19,ENSG00000177455,16,93,1,1,0,3,18,0,0,0,5,0,0,17,43,0,1,5,0,1,28931906,28939029
NFATC2IP,ENSG00000176953,16,54,1,0,0,9,9,0,1,0,4,0,0,13,10,1,0,0,2,5,28950957,28963925
SPNS1,ENSG00000169682,16,141,1,1,0,3,12,0,0,0,2,1,0,19,41,0,0,62,0,1,28974683,28989546
LAT,ENSG00000213658,16,15,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,11,0,0,28989600,28989938
NPIPB11,ENSG00000254206,16,237,4,3,0,0,55,0,2,0,5,0,0,136,25,5,2,2,4,1,29381362,29403899
SLX1B,ENSG00000181625,16,37,1,0,0,0,0,0,1,0,1,0,0,3,9,0,0,23,0,0,29457615,29461890
SPN,ENSG00000197471,16,38,0,0,0,0,13,0,0,0,0,0,0,22,1,0,0,0,2,0,29663638,29664968
QPRT,ENSG00000103485,16,40,1,0,0,1,6,0,0,0,2,0,0,11,10,0,1,0,2,7,29679003,29697500
C16orf54,ENSG00000185905,16,23,4,1,0,0,5,0,2,0,0,0,1,9,1,0,1,0,4,0,29744187,29744962
ZG16,ENSG00000174992,16,31,1,2,0,0,2,0,1,0,2,0,0,11,12,0,0,0,3,0,29779175,29780515
KIF22,ENSG00000079616,16,333,1,5,0,14,14,0,1,0,4,0,0,33,67,0,0,179,3,18,29790709,29810298
MAZ,ENSG00000103495,16,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,29812991,29814586
MVP,ENSG00000013364,16,147,2,2,0,27,19,0,0,0,3,1,0,35,46,0,1,12,1,2,29816486,29848058
CDIPT,ENSG00000103502,16,47,2,1,0,2,12,0,1,0,0,0,0,12,14,0,1,0,1,4,29859143,29862941
SEZ6L2,ENSG00000174938,16,189,0,2,0,43,22,0,0,0,3,0,0,27,71,0,0,0,4,19,29871606,29902011
ASPHD1,ENSG00000174939,16,26,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,13,6,0,29904812,29911050
KCTD13,ENSG00000174943,16,46,2,1,0,0,7,0,1,0,5,0,0,16,13,0,1,0,0,3,29911074,29926119
TMEM219,ENSG00000149932,16,19,0,0,0,0,5,0,0,0,0,0,0,3,8,0,0,0,0,3,29963055,29968334
TAOK2,ENSG00000149930,16,170,1,3,0,40,65,0,1,0,9,0,0,25,25,5,0,0,0,0,29971340,29987224
HIRIP3,ENSG00000149929,16,182,0,1,0,11,7,0,0,0,1,0,0,24,15,0,0,110,3,11,29987347,29996959
DOC2A,ENSG00000149927,16,138,1,1,0,9,10,0,0,0,4,1,0,17,41,0,0,42,6,8,30000860,30011515
INO80E,ENSG00000169592,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30010071,30010071
FAM57B,ENSG00000149926,16,103,0,2,0,17,8,0,0,0,0,0,0,7,10,0,0,25,14,22,30023326,30036195
ALDOA,ENSG00000149925,16,70,1,2,0,0,17,0,0,0,4,0,0,16,14,0,1,13,5,0,30066808,30070311
PPP4C,ENSG00000149923,16,10,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,3,30076334,30076545
TBX6,ENSG00000149922,16,75,0,0,0,0,8,0,0,0,0,0,0,8,0,1,0,56,2,0,30081107,30086919
YPEL3,ENSG00000090238,16,73,1,1,0,0,7,0,0,0,1,0,0,8,14,0,1,32,8,2,30088472,30095567
GDPD3,ENSG00000102886,16,29,2,1,0,0,3,0,1,0,0,1,0,1,19,0,0,2,2,0,30104774,30108532
MAPK3,ENSG00000102882,16,99,0,0,0,7,6,0,0,0,4,0,0,10,16,4,0,45,0,7,30111391,30123299
CORO1A,ENSG00000102879,16,69,1,0,0,0,18,0,0,0,5,1,0,11,34,0,0,0,0,0,30185131,30188670
SLX1A,ENSG00000132207,16,51,1,0,0,0,3,0,0,0,4,0,0,11,11,0,1,21,0,0,30194650,30201223
RP11-347C12.3,ENSG00000258130,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,30203844,30203895
CD2BP2,ENSG00000169217,16,91,0,0,0,38,8,0,0,0,1,0,0,20,19,0,0,0,1,4,30352981,30359715
TBC1D10B,ENSG00000169221,16,61,1,2,0,3,23,0,0,0,0,0,0,12,11,3,1,1,0,7,30353923,30374941
SEPT1,ENSG00000180096,16,94,0,1,0,1,7,0,0,0,4,0,0,11,37,0,0,32,2,0,30375782,30382903
ZNF48,ENSG00000180035,16,85,0,3,0,0,42,0,0,0,1,0,0,29,6,0,0,0,5,2,30395724,30399178
ZNF771,ENSG00000179965,16,78,1,0,0,13,38,0,1,0,0,0,0,16,0,1,0,4,5,0,30407987,30418442
DCTPP1,ENSG00000179958,16,24,3,0,0,0,1,0,1,0,0,1,0,10,3,0,1,0,3,4,30424179,30429987
SEPHS2,ENSG00000179918,16,32,0,0,0,0,13,0,0,0,0,0,0,14,0,0,0,0,1,4,30444286,30445823
ITGAL,ENSG00000005844,16,337,3,3,0,0,23,0,0,0,8,0,2,25,109,2,1,160,2,5,30472753,30527377
ZNF747,ENSG00000169955,16,34,1,0,0,0,4,0,0,0,0,0,1,19,3,0,0,0,6,1,30532400,30534748
ZNF764,ENSG00000169951,16,58,2,1,0,0,19,0,1,0,0,0,0,25,5,0,1,0,2,5,30555130,30558270
ZNF688,ENSG00000229809,16,41,0,0,0,0,6,0,0,0,0,0,0,13,12,0,0,4,0,6,30569968,30572326
ZNF785,ENSG00000197162,16,34,2,0,0,0,8,0,2,0,0,0,0,11,7,0,0,0,2,4,30582463,30585706
ZNF689,ENSG00000156853,16,50,1,1,0,0,27,0,0,0,2,0,0,6,4,1,1,0,3,6,30604156,30610130
PRR14,ENSG00000156858,16,128,2,2,0,0,15,0,0,0,3,0,1,25,38,0,1,35,3,7,30651563,30661409
FBRS,ENSG00000156860,16,189,4,0,0,17,47,0,0,0,3,0,0,52,47,8,4,0,11,0,30654916,30669738
SRCAP,ENSG00000080603,16,414,1,5,0,29,90,0,0,0,11,0,0,112,136,2,1,29,3,1,30697703,30743996
TMEM265,ENSG00000281991,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30738340,30738340
PHKG2,ENSG00000156873,16,49,2,1,0,0,8,0,0,0,1,0,1,12,26,0,1,0,0,0,30748738,30756951
RNF40,ENSG00000103549,16,160,1,4,0,76,21,0,0,0,6,0,1,18,37,0,0,0,0,1,30757060,30772286
ZNF629,ENSG00000102870,16,87,1,0,0,0,49,0,0,0,0,0,1,14,5,0,0,14,3,1,30773889,30784603
BCL7C,ENSG00000099385,16,72,0,0,0,17,7,0,0,0,0,0,0,10,22,0,0,3,5,8,30834911,30899594
CTF1,ENSG00000150281,16,14,1,0,0,0,4,0,0,0,0,0,0,6,2,0,1,0,1,0,30902024,30902546
FBXL19,ENSG00000099364,16,156,0,2,0,4,46,0,0,0,3,0,0,19,23,1,0,50,7,3,30924564,30953621
SETD1A,ENSG00000099381,16,197,2,1,0,3,50,0,1,0,5,0,0,72,60,5,1,0,0,0,30953824,30980014
HSD3B7,ENSG00000099377,16,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30980392,30984115
STX1B,ENSG00000099365,16,152,0,7,0,0,8,0,0,0,3,0,0,6,52,0,0,77,4,2,30984946,31010470
STX4,ENSG00000103496,16,67,1,0,0,0,5,0,0,0,1,1,0,10,38,0,0,0,0,12,31033421,31039893
ZNF668,ENSG00000167394,16,175,2,2,0,94,37,0,0,0,1,1,0,17,10,0,1,0,1,13,31061021,31078423
PRSS53,ENSG00000151006,16,208,7,3,0,19,12,0,1,0,4,1,0,27,50,2,5,77,8,2,31078531,31093557
VKORC1,ENSG00000167397,16,34,1,0,0,12,3,0,0,0,1,1,0,9,2,0,0,0,0,6,31094155,31095591
BCKDK,ENSG00000103507,16,67,0,0,0,0,8,0,0,0,4,0,0,12,32,0,0,7,0,4,31109141,31117774
KAT8,ENSG00000103510,16,13,0,1,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,31117932,31120581
PRSS8,ENSG00000052344,16,117,0,3,0,32,6,0,0,0,0,0,0,7,15,1,0,54,1,1,31126937,31140619
PRSS36,ENSG00000178226,16,95,2,1,0,0,18,0,1,0,4,0,0,23,47,0,1,0,0,1,31141375,31150050
FUS,ENSG00000089280,16,122,0,3,0,0,20,0,0,0,4,0,0,5,74,6,0,0,1,12,31180116,31191496
PYCARD,ENSG00000103490,16,32,1,1,0,0,6,0,1,0,0,0,0,4,14,0,0,0,4,3,31201502,31202731
PYDC1,ENSG00000169900,16,68,3,2,0,27,6,0,1,1,0,0,0,0,1,0,1,29,0,2,31214653,31221014
TRIM72,ENSG00000177238,16,23,2,0,0,0,5,0,0,0,3,0,1,5,6,1,1,0,1,0,31222774,31224790
ITGAM,ENSG00000169896,16,231,2,5,0,0,32,0,0,0,10,0,0,46,137,0,2,0,2,2,31259995,31331767
ITGAX,ENSG00000140678,16,256,3,6,0,0,30,0,1,0,10,0,0,50,97,0,2,35,29,2,31355162,31382589
ITGAD,ENSG00000156886,16,209,5,2,0,1,18,0,1,1,9,0,1,47,127,0,2,0,0,2,31393291,31418648
COX6A2,ENSG00000156885,16,134,1,6,0,0,1,0,0,0,1,0,0,5,63,0,1,59,1,3,31423047,31428391
ZNF843,ENSG00000176723,16,32,3,0,0,0,6,0,1,1,0,0,0,17,0,0,1,0,2,4,31435703,31436941
ARMC5,ENSG00000140691,16,155,1,2,0,4,31,0,0,0,3,0,0,51,21,1,1,0,22,21,31458325,31466898
TGFB1I1,ENSG00000140682,16,94,0,0,0,9,17,0,0,0,4,0,0,11,37,0,0,0,2,14,31472117,31477595
SLC5A2,ENSG00000140675,16,146,2,1,0,2,16,0,0,0,8,0,0,30,40,1,2,42,4,1,31483049,31494003
C16orf58,ENSG00000140688,16,52,2,1,0,3,4,0,0,0,3,1,0,14,24,0,1,1,0,1,31489017,31508466
AHSP,ENSG00000169877,16,22,2,0,0,0,2,0,1,0,2,0,0,6,7,0,1,0,3,0,31528065,31528784
